rotten_tomatoes_link,movie_title,movie_info,critics_consensus,content_rating,genres,directors,authors,actors,original_release_date,streaming_release_date,runtime,production_company,tomatometer_status,tomatometer_rating,tomatometer_count,audience_status,audience_rating,audience_count,tomatometer_top_critics_count,tomatometer_fresh_critics_count,tomatometer_rotten_critics_count,inicial
m/desert_dancer,Desert Dancer,"In the volatile political and social climate of 2009 Tehran, Afshin Ghaffarian (Reece Ritchie) and a group of dancers start a secret dance company in the Iranian desert, far from the prying eyes of the government police. Along with a woman named Elaheh (Freida Pinto) who helps them refine their skills, Afshin and his company use what little Internet they can access to learn moves from banned videos starring legends like Michael Jackson, Gene Kelly and Rudolf Nureyev.","Desert Dancer never finds an agreeable rhythm, resulting in a musical drama that doesn't deliver on the promised spectacle or political commentary.",PG-13,Drama,Richard Raymond,"Jon Crocker, Jon Croker","Reece Ritchie, Freida Pinto, Tom Cullen, Makram Khoury, Marama Corlett, Simon Kassianides, Nazanin Boniadi, Khalid Benchegra, Abdellatif Chaouki, Bamshad Abedi-Amin, Daniel Bass, Neet Mohan, Sam Kordbacheh, Fadoua Lahlou, Inen Nuiga, Tariq Jordan, Davood Ghadami, Hamza Kadri, Richard David-Caine, Tolga Safer, Bethan Hanks, Alex Claus, Omid Gholami, Dana Haqjoo, Akin Gazi",2015-04-10,2015-07-14,104.0,Relativity Media,Rotten,33.0,43.0,Upright,62.0,2106.0,16,14,29,D
m/joannas-flower-power-flower-design2007,Desert Flower,"Waris Dirie (Liya Kebede) escapes from the horrors of Somalia to work in London, where a photographer (Timothy Spall) and an agent (Juliet Stevenson) turn her into a top supermodel.",,R,Drama,"Sherry Horman, Sherry Hormann",,"Liya Kebede, Sally Hawkins, Craig Parkinson, Timothy Spall, Juliet Stevenson, Meera Syal, Anthony Mackie, Soraya Omar-Scego",2011-03-18,2017-03-23,124.0,National Geographic Entertainment,Rotten,50.0,18.0,Upright,72.0,3939.0,8,9,9,D
m/desert_hearts,Desert Hearts,A New York professor (Helen Shaver) divorces her husband and has an affair with another woman (Patricia Charbonneau) in 1959 Reno.,,R,"Art House & International, Drama, Romance, Gay & Lesbian",Donna Deitch,Natalie Cooper,"Helen Shaver, Patricia Charbonneau, Audra Lindley, Andra Akers, Gwen Welles, Dean Butler, James Staley, Jeffrey Tambor, Katie La Bourdette, Alex McArthur, Antony Ponzini, Denise Crosby, Tyler Tyhurst, Tom Martin, Donna Deitch",1986-03-07,2017-11-16,96.0,The Samuel Goldwyn Company,Fresh,95.0,22.0,Upright,76.0,3480.0,4,21,1,D
m/desert_saints,Desert Saints,"Arthur Banks (Kiefer Sutherland) is a top-tier hit man who works mainly for the South American drug lords. His MO is to befriend women who will help him lure his prey, then kill them when they are no longer of any use. On his latest job, he meets Bennie Harper (Melora Walters), a woman fleeing an abusive husband, and the pattern seems to be repeating itself. This time, however, he is being closely monitored by the FBI -- and his mark may not be who she appears to be.",,R,"Action & Adventure, Drama, Horror, Mystery & Suspense",Richard Greenberg,"Richard Greenberg, Wally Nichols","Kiefer Sutherland, Melora Walters, Leslie Stefanson, Jamey Sheridan, Rachel Ticotin, Jim Jenkins, Bill Sage, Alex Black, Alan Gelfant, Keith Diamond, Beth Grant, Brent Roam, Aliza Waksal, Buddy Quaid, Jonathan Nichols, Shawn Woods, Zach Chapman, Christopher Bersh",2002-03-10,2018-12-22,90.0,Artisan Home Entertainment,Rotten,29.0,7.0,Spilled,54.0,1052.0,1,2,5,D
m/desierto_2016,Desierto,"When their truck suddenly breaks down, a migrant named Moises leads 13 others on a trek through the harsh terrain along the U.S.-Mexico border. Inconvenience soon turns into horror as the sounds of gunfire shatter the tranquil desert landscape. Desperate and on the run, the survivors find themselves in a fight for their lives against a psychotic sniper and his vicious hunting dog. Moises must now use his wits and instincts to kill the relentless predator before he claims more victims.",Desierto's thought-provoking themes and refreshing perspective are unfortunately offset by a predictable plot and thinly written characters.,R,"Action & Adventure, Drama, Mystery & Suspense",Jonás Cuarón,"Jonás Cuarón, Mateo Garcia","Jeffrey Dean Morgan, Alondra Hidalgo, Diego Cataño, Gael García Bernal, Marco Pérez, Oscar Flores, David Lorenzo, Butch McCain, William A. Rodriguez, Lew Temple",2016-10-14,2017-02-07,90.0,Itaca Films,Fresh,63.0,91.0,Spilled,47.0,4546.0,19,57,34,D
m/designing_woman,Designing Woman,"Sports reporter Mike (Gregory Peck) and clothes designer Marilla (Lauren Bacall) meet and fall in love while on vacation. They marry on a whim, only to come to the shocking realization that they have very little in common. Mike is a blue-collar sports fanatic. Marilla is a high-society fashion diva. But when Mike writes a tell-all piece about a boxing promoter (Edward Platt) with mob ties, they have to overcome their differences to save both their relationship and Mike's life.",,NR,"Classics, Comedy, Romance",Vincente Minnelli,George Wells,"Gregory Peck, Lauren Bacall, Dolores Gray, Sam Levene, Tom Helmore, Mickey Shaughnessy, Jesse White, Chuck Connors, Edward Platt, Alvy Moore, Carol Veazie, Jack Cole",1957-05-16,2012-04-16,118.0,MGM,Fresh,82.0,11.0,Upright,69.0,1650.0,1,9,2,D
m/desk_set,Desk Set,"Bunny Watson (Katharine Hepburn) is a library reference clerk stuck in a dead-end relationship with a boring television executive (Gig Young). Her life is thrown into turmoil when computer expert Richard Summers (Spencer Tracy) enters it. He has been assigned with automating her department, and she is fearful that Summers' new computers will automate her out of a job. She despises him at first, but eventually each of the two start to fall for the other's charms and strong personalities.",Desk Set reunites one of cinema's most well-loved pairings for a solidly crafted romantic comedy that charmingly encapsulates their timeless appeal.,G,"Classics, Comedy, Romance",Walter Lang,"Phoebe Ephron, Henry Ephron","Spencer Tracy, Katharine Hepburn, Gig Young, Joan Blondell, Dina Merrill, Sue Randall, Neva Patterson, Harry Ellerbe, Nicholas Joy, Diane Jergens, Merry Anders, Ida Moore, Rachel Stephens, Sammy Ogg, King Mojave, Charles Heard, Harry Evans, Hal Taggart, Jack M. Lee, Bill Duray, Richard Gardner, Renny McEvoy, Jesslyn Fax, Shirley Mitchell",1957-05-15,2015-11-25,103.0,Twentieth Century Fox Home Entertainment,Fresh,100.0,23.0,Upright,83.0,6051.0,5,23,0,D
m/desperate_acts_of_magic_2013,Desperate Acts Of Magic,"Jason dreams of becoming a professional magician and teams with Stacy, a street performer, to compete in The Brotherhood of Magicians Competition.",,NR,Comedy,"Joe Tyler Gold, Tammy Caplan",Joe Tyler Gold,"Joe Tyler Gold, Valerie Dillman, Jonathan Levit, Sascha Alexander, John Getz, Stephen Wastell, William Salyers, Jordi Caballero, Tom Ogden, Hiawatha Johnson, Tammy Caplan, Rob Zabrecky, Felix Ryan, Melanie Merkosky, Cameron Sanders, Farrell Dillon, Linnea Liu Dakin, Tania Getty, Bill Krauss, Bruce Perovich, Eric Buss, William Draven, William Brasington, Michael E. Johnson, Zachary Kanner, Victoria Bohush, Nathan Burton, Keith Saltojanes, Chris Loprete, Dave Cox, Brian Gillis, Aneiszka Sea, Richard Lewandowski, Henry Springer, Gregg Pasterick, Neil McGowan, John Combs",2013-05-03,2016-08-10,86.0,Independent Pictures,Fresh,60.0,10.0,Upright,70.0,113.0,4,6,4,D
m/1030864-desperate_hours,Desperate Hours,"With the help of his defense lawyer (Kelly Lynch), who is madly in love with him, psychotic killer Michael Bosworth (Mickey Rourke) escapes prison and goes on the run with his brother (Elias Koteas) and his partner in crime (David Morse). Killing time before his lawyer can meet up with them, the three invade the home of Tim (Anthony Hopkins) and Nora Cornell (Mimi Rogers), a bickering couple on the brink of divorce. Now the couple must fight to save their marriage, and their lives.",,R,"Drama, Mystery & Suspense",Michael Cimino,"Lawrence Konner, Joseph Hayes, Mark Rosenthal","Mickey Rourke, Anthony Hopkins, Mimi Rogers, Lindsay Crouse, Kelly Lynch, Elias Koteas, Mike Nussbaum, David Morse, Shawnee Smith, Danny Gerard, Gerry Bamman, Matt McGrath, Mary Colquhoun, Dean Norris, Cate Praggastis, James Thornton, John Finn, Christopher Curry, John Christopher Jones, Stanley White, Peter Crombie, Ellen Parker, Elizabeth Ruscio, Kenneth Bass, Ellen McElduff, James Rebhorn, Michael Flynn, Jeff Olson, Robert Condor, Bradley Leatham, Brittnew Lewis, Lise Wilburn, Brian James Anderson, Matthew Rangi Brown, Ron Bird, Alexis Fernandez, Bob Evans, George Sullivan, Robert Rowe, Daniel Cussiter, Richard Hernandez, Gary Parker, Barry Primus, Ralph Waite",1990-10-05,2017-06-01,106.0,Metro Goldwyn Mayer,Rotten,36.0,11.0,Spilled,23.0,3280.0,3,4,7,D
m/desperate_living,Desperate Living,"A housewife (Mink Stole) murders her husband, runs away and ends up in a town ruled by an evil queen who wants to infect her kingdom with rabies.",,R,Comedy,John Waters,John Waters,"Liz Renay, Mink Stole, Susan Lowe, Edith Massey, Mary Vivian Pearce, Jean Hill, Cookie Mueller, Ed Peranio, Channing Wilroy, George Stover, Roland Hertz, George Figgs, Pat Moran, Peter Coper, Steve Parker, David Klein, Paul Swift, Peter Koper",1977-12-31,2013-11-29,90.0,WARNER BROTHERS PICTURES,Fresh,70.0,10.0,Upright,80.0,5078.0,0,7,3,D
m/desperate_measures,Desperate Measures,"Widowed cop Frank Conner (Andy Garcia) is determined to secure a bone marrow transplant for his son, Matt (Joseph Cross), who will die of leukemia if a suitable donor isn't found. Conner discovers that incarcerated serial murderer Peter McCabe (Michael Keaton) is a match for Matt, and the psychopath eventually agrees to donate marrow, but he escapes from the operating room just before the procedure. Conner quickly follows, but the scheming McCabe won't be easily apprehended.",Times aren't desperate enough for this lame thriller to be called for.,R,"Action & Adventure, Drama, Mystery & Suspense",Barbet Schroeder,David Klass,"Michael Keaton, Andy Garcia, Brian Cox, Marcia Gay Harden, Erik King, Efrain Figueroa, Joseph Cross, Janel Moloney, Janel Maloney, Richard Riehle, Tracey Walter, Peter Weireter, Keith Diamond, Steve Park, Steven Schub, Neal Matarazzo, Dennis Cockrum, Charles Noland, Randy Thompson, Michael Shamus Wiles, Darren Pearce, Eric Tignini, Billy Kane, Christine Ashe, Donna M. Duffy, Troy Robinson, Robert Baier, David Flick, Joe Drago, Josh Kemble, Scott Colomby, Howard Meehan, Tim Kelleher, Cliff Fleming, Dirk Vahle, Craig Hosking, Jack Gill, Scott Waugh, Danny Rogers, John Meier, Norman Howell Jr., John Rottger, Donna Keegan",1997-06-01,2012-04-16,100.0,Sony Pictures Home Entertainment,Rotten,19.0,31.0,Spilled,37.0,12151.0,7,6,25,D
m/desperately_seeking_susan,Desperately Seeking Susan,"New Jersey housewife Roberta Glass (Rosanna Arquette) spices up her boring life by reading personal ads, especially a series of them being placed by a mysterious denizen of New York City named Susan (Madonna). When one of Susan's ads proposes a rendezvous with her suitor (Robert Joy) at Battery Park, Roberta secretly tags along. But when her voyeuristic jape ends in permanent memory loss and a new jacket, Roberta begins to gather a lot of unwanted attention from some unsavory characters.","Desperately Seeking Susan works with its fairy tale depiction of New York and the fun, frothy chemistry generated by its two leads.",PG-13,"Comedy, Drama, Romance",Susan Seidelman,"Leora Barish, Craig Bolotin","Madonna, Rosanna Arquette, Aidan Quinn, Mark Blum, Robert Jay, Robert Joy, Laurie Metcalf, Anna Levine, Will Patton, Peter Maloney, Steven Wright, John Turturro, Anne Carlisle, Jose Santana, Giancarlo Esposito, Richard Hell, Rockets Redglare, Billy Hopkins, Daisy Bradford, Steve Bosh, Annie Golden, Ann Magnuson, John Lurie, Mary Joy, Rosemary Hochschild, Iris Chacon, Victor Argo, Shirley Stoler, J.B. Waters, Arto Lindsay, Michael R. Chin, Patrick John Hurley, Paul Austin, Timothy Carhart, Curt Dempster, Shirley Kaplan, Henry Adler, Lázaro Pérez, Marty Gold, John Hoyt, Alvy West, Joyce Griffen, Richard S. Lowy, Donna Ritchie, Kim Chan, Michael Badalucco, Harsh Nayyar, Keita Whitten, Adele Bertei, Gary Binkow, Peter Castellotti, Gilda Torterello, Stanley Burns, Richard Edson, Gary Ray, Wendy Dasteel, Elie J. Boubli, Steve Eidel, Michael Herz & Llyod Kaufman, Ilene Kristen, Carol Leifer, Richard Portnow, Isabel Lorca, Michael Bramon",1985-01-01,2015-09-20,104.0,MGM Home Entertainment,Fresh,83.0,30.0,Upright,62.0,30779.0,8,25,5,D
m/1214097-despicable_me,Despicable Me,"A man who delights in all things wicked, supervillain Gru (Steve Carell) hatches a plan to steal the moon. Surrounded by an army of little yellow minions and his impenetrable arsenal of weapons and war machines, Gru makes ready to vanquish all who stand in his way. But nothing in his calculations and groundwork has prepared him for his greatest challenge: three adorable orphan girls (Miranda Cosgrove, Dana Gaier, Elsie Fisher) who want to make him their dad.","Borrowing heavily (and intelligently) from Pixar and Looney Tunes, Despicable Me is a surprisingly thoughtful, family-friendly treat with a few surprises of its own.",PG,"Animation, Comedy, Kids & Family","Pierre Coffin, Chris Renaud","Ken Daurio, Cinco Paul","Steve Carell, Jason Segel, Russell Brand, Julie Andrews, Will Arnett, Kristen Wiig, Miranda Cosgrove, Dana Gaier, Elsie Fisher, Pierre Coffin, Chris Renaud, Jemaine Clement, Jack McBrayer, Danny McBride (IV), Mindy Kaling, Rob Huebel, Ken Daurio, Ken Jeong",2010-07-09,2015-12-01,95.0,Universal Pictures,Certified-Fresh,81.0,201.0,Upright,82.0,267474.0,42,163,38,D
m/despicable_me_2,Despicable Me 2,"Now that Gru (Steve Carell) has forsaken a life of crime to raise Margo, Agnes and Edith, he's trying to figure out how to provide for his new family. As he struggles with his responsibilities as a father, the Anti-Villain League -- an organization dedicated to fighting evil -- comes calling. The AVL sends Gru on a mission to capture the perpetrator of a spectacular heist, for who would be better than the world's greatest ex-villain to capture the individual who seeks to usurp his power.",Despicable Me 2 offers plenty of eye-popping visual inventiveness and a number of big laughs.,PG,"Animation, Comedy, Kids & Family","Pierre Coffin, Chris Renaud","Cinco Paul, Ken Daurio","Steve Carell, Kristen Wiig, Benjamin Bratt, Miranda Cosgrove, Russell Brand, Ken Jeong, Al Pacino, Steve Coogan, Elsie Fisher, Dana Gaier, Moises Arias, Nasim Pedrad, Kristen Schaal, Pierre Coffin, Chris Renaud, Nickolai Stoilov, Vanessa Bayer",2013-07-03,2015-10-01,98.0,Universal Pictures,Certified-Fresh,75.0,185.0,Upright,85.0,369759.0,43,139,46,D
m/despicable_me_3,Despicable Me 3,"The mischievous Minions hope that Gru will return to a life of crime after the new boss of the Anti-Villain League fires him. Instead, Gru decides to remain retired and travel to Freedonia to meet his long-lost twin brother for the first time. The reunited siblings soon find themselves in an uneasy alliance to take down the elusive Balthazar Bratt, a former 1980s child star who seeks revenge against the world.",Despicable Me 3 should keep fans of the franchise consistently entertained with another round of colorful animation and zany -- albeit somewhat scattershot -- humor.,PG,"Animation, Comedy, Kids & Family","Kyle Balda, Pierre Coffin, Eric Guillon","Ken Daurio, Cinco Paul","Steve Carell, Kristen Wiig, Trey Parker, Miranda Cosgrove, Dana Gaier, Nev Scharrel, Steve Coogan, Jenny Slate, Julie Andrews, Russell Brand, Pierre Coffin, Michael Beattie, Andy Nyman",2017-06-30,2017-07-10,90.0,Universal Pictures,Rotten,58.0,192.0,Spilled,53.0,78655.0,33,112,80,D
m/despite_the_falling_snow,Despite The Falling Snow,"During the Cold War, a female spy steals secrets from a politician after falling in love with him.","Despite the Falling Snow's slick production and appealing cast struggle to elevate a feeble script, resulting in a Cold War thriller that never raises the temperature.",PG-13,"Art House & International, Mystery & Suspense, Romance",Shamim Sarif,Shamim Sarif,"Rebecca Ferguson, Sam Reid, Charles Dance, Thure Lindhart, Antje Traue, Oliver Jackson-Cohen, Anthony Head, Thure Lindhardt, Amy Nuttall, Ben Batt, Anne Kidd, Ana Sofrenovic, Trudie Styler, Andrija Maricic, Luca Sarif-Kattan, Luca Sarif, Jelena Gavrilovic, Ariella Imerman, Ariella Imerman-Tchenguiz, Ethan Sarif, Ethan Sarif-Kattan, Milos Andjelkovic, Vuk Toskovic, Milos Timotijevic, Ljubomir Todorovic, Tamara Krcunovic, Peter Chaffey, Zlata Numanagic, Mark Jax",2017-03-31,2017-04-20,93.0,Enlightenment Productions,Rotten,9.0,22.0,Spilled,44.0,240.0,10,2,20,D
m/destination_tokyo,Destination Tokyo,"Captain Cassidy (Cary Grant) is in charge of a submarine on a mission so secret even he doesn't know what it is until his ship departs San Francisco and he opens his sealed orders. His task -- to pick up a meteorologist (John Ridgely) and travel to the coast of Japan to gather weather information for the Doolittle Raid, the first air strike on Tokyo. Along the way they fight to elude detection from Japanese ships and eventually face off against an enemy aircraft carrier.",,NR,"Action & Adventure, Classics, Drama",Delmer Daves,"Delmer Daves, Albert Maltz, Steve Fisher","Cary Grant, John Garfield, John Ridgely, Alan Hale, Dane Clark, Warner Anderson, William Prince, Robert Hutton, Tom Tully, Faye Emerson, Peter Whitney, Warren Douglas, John Forsythe, John Alvin, Bill Kennedy, John Whitney, William Challee, Whit Bissell, George Lloyd, Maurice Murphy, Pierre Watkin, Mark Stevens, Cliff Clark, Deborah Daves, Michael Daves, Jack Mower, Mary Landa, Carlyle Blackwell, Lane Chandler, Joy Barlowe, Bill Hunter, John Hudson, Jimmy Evans, George Robotham, Dan Borzage, Bernie Sell, Paul Parry, Sailor Vincent, Charles Sherlock, Warren Cross, Walter Walker, William Hudson, Charles Sullivan, Cy Malis, Wally Walker, Bob Creasman, John Sylvester White, Duke York, Ted Jacques, Harry Bartell, Jay Ward, John Forrest, Alan Wilson, Paul Langton, Hugh Prosser, Frank Tang, Ángel de la Cruz, Charles P. Thompson, Russ Whiteman, Charles Anthony Hughes, Robert Lowell, George Anderson, Eddie Lee, Wing Foo, William Hunter, Ya Sing Sung, Benson Fong, Danny Borzage, James B. Leong, Bruce Wong, Roland Got, Dorothy Schoemer, Kirby Grant, Herbert Gunn, Warren Ashe, Lou Marcelle",1943-01-01,2008-01-01,135.0,WARNER BROTHERS PICTURES,Fresh,80.0,5.0,Upright,65.0,2807.0,0,4,1,D
m/destination_wedding,Destination Wedding,"When Frank and Lindsay meet on their way to a destination wedding, they soon discover they have a lot in common: they both hate the bride, the groom, the wedding, themselves, and each other. As the weekend's events continually force them together -- and their cheerlessness immediately isolates them from the other guests -- Frank and Lindsay find that if you verbally spar with someone long enough, anything can happen.",Destination Wedding reunites Keanu Reeves and Winona Ryder for a sour comedy whose initially promising misanthropic twist overpowers the chemistry of its leads.,R,"Comedy, Drama, Romance",Victor Levin,Victor Levin,"Keanu Reeves, Winona Ryder, Dj Dallenbach, Greg Lucey, Ted Dubost, D. Rosh Wright",2018-08-31,2018-09-07,86.0,Regatta,Rotten,51.0,86.0,Spilled,58.0,831.0,25,44,42,D
m/destiny_1924,Destiny Der Mude Tod,Fritz Lang directed this silent film about a woman who pleads with the Grim Reaper to spare her lover's life.,,NR,"Art House & International, Classics, Horror, Science Fiction & Fantasy",Fritz Lang,"Fritz Lang, Thea von Harbou","Bernhard Goetzke, Lil Dagover, Walter Janssen, Rudolf Klein-Rogge, Hans Sternberg, Hermann Vallentin, Paul Biensfeldt, Wilhelm Diegelmann, Grete Berger, Hermann Picha, Eduard von Winterstein ..., Georg John, Paul Rehkopf, Max Adalbert",1924-07-06,2016-08-10,98.0,,Fresh,90.0,21.0,Upright,88.0,1670.0,4,19,2,D
m/destiny_turns_on_the_radio,Destiny Turns On The Radio,"Sentenced to jail for robbing a bank, Julian Goddard (Dylan McDermott) makes a break from prison three years later, only to wind up wandering in the desert and nearly dying of thirst. Enter Johnny Destiny (Quentin Tarantino), who cruises up to Julian, offers him a ride and saves his life. The two travel to the motel of Harry Thoreau (James LeGros), Julian's bank-heist accomplice, to retrieve the stolen money. But Julian is also looking for Lucille (Nancy Travis), his old girlfriend.",,R,"Action & Adventure, Comedy, Drama",Jack Baran,Robert Ramsey,"Dylan McDermott, Quentin Tarantino, James Le Gros, Nancy Travis, Jim Belushi, Janet Carroll, David Cross, Richard Edson, Bobcat Goldthwait, Barry Shabaka Henley, Lisa Jane Persky, Sarah Trigger, Tracey Walter, Allen Garfield, Ralph Brannen, Robert Sparks, Michael O'Connell, Gordon Michaels, Che Lujan",1995-04-28,2016-08-10,101.0,HBO Video,Rotten,17.0,18.0,Spilled,21.0,933.0,4,3,15,D
m/destroy_all_monsters,Destroy All Monsters,"Scientists (Jun Tazaki, Yoshio Tsuchiya) face Godzilla, Rodan, Mothra and more obscure Japanese monsters sent by she-aliens.",,G,"Action & Adventure, Anime & Manga, Art House & International, Classics, Horror, Science Fiction & Fantasy",Ishirô Honda,"Takeshi Kimura & Shinichi Sekizawa, Ishirô Honda, Kaoru Mabuchi","Akira Kubo, Kyoko Ai, Jun Tazaki, Yukiko Kobayashi, Yukihiko Kobayashi, Yoshio Tsuchiya, Kenji Sahara, Andrew Hughes, Itah Sisters, 'Little Man' Machan, Haruo Nakajima, Teruo Nigaki, Ikio Sawamura, Hiroshi Sekita, Susumu Utsumi, Susumu Kurobe, Hisaya Ito, Yoshifumi Tajima, Nadao Kirino, Naoya Kusakawa, Wataru Omura, Kazuo Suzuki, Yutaka Sada",1969-05-23,2016-08-10,88.0,American International Pictures,Fresh,75.0,8.0,Upright,68.0,7414.0,1,6,2,D
m/destroyer,Destroyer,"As a young cop, Erin Bell went under cover to infiltrate a gang in the California desert -- with tragic results. Bell continues to work as a detective for the Los Angeles Police Department, but feelings of anger and remorse leave her worn-down and consumed by guilt. When the leader of that gang suddenly re-emerges, Erin embarks on an obsessive quest to find his former associates, bring him to justice and make peace with her tortured past.","Destroyer's grueling narrative is as uncompromising as Nicole Kidman's central performance, which adds extra layers to a challenging film that leaves a lingering impact.",R,Mystery & Suspense,Karyn Kusama,"Matt Manfredi, Phil Hay","Nicole Kidman, Sebastian Stan, Toby Kebbell, Tatiana Maslany, Bradley Whitford, Jade Pettyjohn, Scoot McNairy, Toby Huss, James Jordan, Beau Knapp, Shamier Anderson, Zach Villa, Natalia Cordova-Buckley, Colby French, Kelvin Han Yee, Joseph Fatu, Cuete Yeska, Doug Simpson, Kale Clauson, Jan Hoag",2018-12-25,2019-04-09,123.0,Annapurna Pictures,Certified-Fresh,73.0,265.0,Spilled,50.0,1311.0,46,195,71,D
m/destry_rides_again,Destry Rides Again,"The small town of Bottleneck is under the control of Kent (Brian Donlevy), a power-hungry boss who gets control over the local cattle ranchers by winning a rigged game of cards. When the local sheriff questions the legitimacy of the game, Kent has him killed and names the town drunk, Dimsdale (Charles Winninger), as sheriff. What Kent doesn't know is that Dimsdale knows legendary lawman Tom Destry, who in turns sends his daring son Tom Destry Jr. (James Stewart) to Bottleneck to save the day.",,NR,"Classics, Comedy, Western",George Marshall,"Felix Jackson, Gertrude Purcell, Henry Myers","Marlene Dietrich, James Stewart, Charles Winninger, Brian Donlevy, Allen Jenkins, Warren Hymer, Irene Harvey, Irene Hervey, Una Merkel, Tom Fadden, Mischa Auer, Jack Carson, Samuel S. Hinds, Lillian Yarbo, Edmund MacDonald, Billy Gilbert, Virginia Brissac, Ann Todd, Dick Jones, Carmen D'Antonio, Joe King, Ann E. Todd, Harry Cording, Minerva Urecal, Bob McKenzie, Billy Bletcher, Lloyd Ingraham, Bill Cody Jr., Loren B. Brown, Harold De Garro, Harry Tenbrook, Bud McClure, Alex Voloshin, Chief John Big Tree, Philo McCullough, William Steele, Richard Alexander, Dora Clement",1939-12-29,2016-04-19,94.0,MCA Universal Home Video,Fresh,96.0,25.0,Upright,82.0,4892.0,3,24,1,D
m/detachment,Detachment,"Henry Barthes (Adrien Brody) is a substitute teacher who shuns emotional connections, and never stays long enough in one district to bond with his students or colleagues. Troubled and lost, Henry lands at a public school where an apathetic student body and disinterested parents have created a frustrated, burned-out group of teachers and administrators. Inadvertently, Henry becomes a role model to his disaffected students and bonds with a teenage runaway who is just as lost as he is.","Detachment's heart is in the right place, but overall it doesn't offer any solutions to its passionate ranting.",NR,Drama,Tony Kaye,Carl Lund,"Adrien Brody, Marcia Gay Harden, James Caan, Lucy Liu, Christina Hendricks, Betty Kaye, Tim Blake Nelson, Bryan Cranston, Louis Zorich, Blythe Danner, William L. Petersen, Sami Gayle, Isiah Whitlock Jr., Chris Papavasiliou, Kwoade Cross, David Hausen, Roslyn Ruff, Gerald Walsh, John Cenatiempo, Brenda Pressley, Tiffani Holland, Lucian Maisel, Alex Boniello, Sze Ming Au, Mary Joy, Michael Hammond, Ronen Rubenstein, Ronen Rubinstein, Al Calderon, Brennan Brown, Celia Schaefer, Reagan Leonard, Tarikk Mudu, Kevin T. Collins, Stephen Payne, James Hosey, Michael Herz & Llyod Kaufman, Nancy Rodriguez, Justin Campbell, Aaron Sauter, Josh Pais, Renee Felice Smith, Doug E. Doug, Rebecka Ray, Patricia Rea, Mama Kohn, Corwin C. Tuggles, Lonon Jay Wilson, Samantha Logan, Ralph Rodriguez, Annabel Barrett, April Maxey, Amber Vanterpool, Eli Massillon, Alsharik Sejour, Jonathan Hudson, Elvis Muccino",2012-03-16,2016-08-10,97.0,Tribeca Films,Rotten,57.0,72.0,Upright,74.0,6848.0,25,41,31,D
m/detective_dee_and_the_mystery_of_the_phantom_flame,Detective Dee And The Mystery Of The Phantom Flame,"During the Tang Dynasty, China's future empress (Carina Lau) frees an imprisoned detective (Andy Lau) to solve the deaths of two courtiers who burst into flame upon exposure to sunlight.",,PG-13,"Action & Adventure, Art House & International, Mystery & Suspense",Hark Tsui,Chang Chia-lu,"Andy Lau, Carina Lau, Bingbing Li, Tony Leung Ka Fai, Chao Deng, Jean-Michel Casanova, Teddy Robin Kwan, Richard Ng, Yao Lu, Jinshan Liu, Michel, Sos Haroyan, Zhao Jialin, Qin Yan, Wang Deshun, He Shenming, Jiang Yanming, Huang Yonggang, Chen Xiao, Foo Liz Veronica, Veronica Faye Foo, Xu Nan, Chai Jin, Ka Ling, Lee Bing Bing",2011-09-02,2017-03-11,123.0,Indomina Media,Certified-Fresh,80.0,55.0,Upright,62.0,4797.0,24,44,11,D
m/detective_story_1951,Detective Story,"James McLeod (Kirk Douglas) is a stern police detective who has no tolerance for crime. At home, however, he is a loving husband to his wife, Mary (Eleanor Parker). The police are ready to conclude the case of abortionist Karl Schneider (George Macready), who is responsible for the death of at least one patient, but McLeod's hatred for the doctor prolongs the investigation. The detective soon uncovers a dark secret that threatens to destroy his sanity and ruin his life.",,NR,"Classics, Drama, Mystery & Suspense",William Wyler,"Philip Yordan, Robert Wyler","Kirk Douglas, Eleanor Parker, William Bendix, Lee Grant, Bert Freed, Frank Faylen, George Macready, Cathy O'Donnell, Horace McMahon, Gladys George, Joseph Wiseman, Gerald Mohr, Craig Hill, Michael Strong, Luis Van Rooten, Russ Evans, Warner Anderson, Grandon Rhodes, William 'Bill' Phillips, Russell Evans, Howard Joslin, James Maloney, Edmund Cobb, Burt Mustin, Lee Miller, Mike Mahoney, Catharine Doucet, Ann Codee, Ralph Montgomery, Mark Roberts, Harper Goff, Catherine Doucet, Charles Campbell, Donald Kerr, Kay Wiley, Pat Flaherty, Jack Shea",1951-11-01,2016-08-10,103.0,VCI,Fresh,75.0,12.0,Upright,72.0,1213.0,1,9,3,D
